order_id,order_date,region,destination_city,category,payment_method,sales_amount,discount_pct,quantity,return_status,customer_type
ORD-103809,2025-05-30,Midwest,St. Louis,Electronics,Debit Card,150.28,15,1,Returned,New
ORD-103810,2024-05-20,West,San Diego,Fashion,,64.06,10,1,not returned,Loyal
ORD-103811,2025-05-06,Northeast,Buffalo,Fashion,Debit Card,238.64,0,3,Not Returned,Returning
ORD-103812,2025-05-03,Northeast,Philadelphia,Beauty,Credit Card ,79.76,5,2,Not Returned,Loyal
ORD-103813,2024-07-06,South,Nashville,Electronics,Credit Card,176.02,20,1,,New
ORD-103814,2024-10-14,South,Nashville,Electronics,Debit Card,685.8,10,3,Not Returned,Returning
ORD-103815,2024-05-15,Northeast,Buffalo,Fashion,Debit Card,118.98,20,2,Not Returned,New
ORD-103816,2025-07-05,West,,Office Supplies,Credit Card,32.75,0,1,Not Returned,Returning
ORD-103817,2024-02-06,West,Seattle,Electronics,Credit Card,193.9,10,1,Not Returned,New
ORD-103818,2025-01-25,Midwest,Detroit,Sports,Debit Card,101.18,0,1,Not Returned,Loyal
ORD-103819,2024-12-27,Midwest,Minneapolis,Sports,Debit Card,83.92,10,1,Not Returned,Returning
ORD-103820,2024-10-29,Northeast,New York,Electronics,Credit Card,110.63,15,1,Not Returned ,Returning
ORD-103821,2024-03-15,South,Atlanta,Pet Supplies,Gift Card,38.9,15,1,Not Returned,Returning
ORD-103822,12/10/2024,South,Houston,Toys,Credit Card,38.76,25,1,Not Returned,Returning
ORD-103823,2024-02-14,West,Las Vegas,Electronics,PayPal,213.16,0,2,not returned,Returning
ORD-103824,2025/04/02,West,,Electronics,Apple Pay,516.69,15,4,Not Returned,Returning
ORD-103825,2025-01-21,Midwest,Columbus,Fashion,Debit Card,126.66,10,2,Not Returned,New
ORD-103826,2025-04-14,Midwest,Indianapolis,Home,PayPal ,97.46,0,1,Not Returned,Returning
ORD-103827,2024-07-08,South,Miami,Electronics,Credit Card,58.91,5,1,Not Returned,New
ORD-103828,2024-03-01,Northeast,Boston,Beauty,PayPal,52.78,0,2,Not Returned,New
ORD-103829,2025-07-30,West,San Francisco,Pet Supplies,Gift Card,83.14,5,1,Not Returned,Loyal
ORD-103830,2024/07/28,South,Houston,Home,PayPal,171.63,10,1,Not Returned,Returning
ORD-103831,2024-03-02,Midwest,Chicago,Home,Apple Pay,67.48,10,1,Not Returned,Returning
ORD-103832,2024-11-04,West,Los Angeles,Home,Credit Card,124.68,15,1,Not Returned,Loyal
ORD-103833,2025-06-26,Midwest,Detroit,Home,Apple Pay,297.24,5,3,Not Returned,Returning
ORD-103834,2024-11-20,Northeast,Newark,Fashion,Credit Card,467.33,20,3,Not Returned,Returning
ORD-103835,2024-07-15,Midwest,Indianapolis,Beauty,Credit Card,34.19,15,1,Not Returned,Returning
ORD-103836,2025-12-30,Midwest,Detroit,Beauty,Debit Card,179.06,15,5,Not Returned,Returning
ORD-103837,2024-06-16,Midwest,Indianapolis,Office Supplies,Credit Card,22.27,10,1,Not Returned,Loyal
ORD-103838,2025-03-27,West,Seattle,Electronics,,1309.18,15,3,Not Returned,Returning
ORD-103839,2025-03-25,West,Los Angeles,Electronics,PayPal,223.35,10,2,Not Returned,Returning
ORD-103840,2024-08-26,Northeast,New York,Office Supplies,Debit Card,47.06,0,2,Not Returned,Returning
ORD-103841,2025-01-18,West,Los Angeles,Beauty,Buy Now Pay Later,136.12,0,3,Returned,Loyal
ORD-103842,2024-09-26,West,San Diego,Electronics,,98.7,15,1,Not Returned,Returning
ORD-103843,2024-08-09,Northeast,Newark,Electronics,PayPal,92.64,5,1,Returned,New
ORD-103844,2024-12-03,Northeast,Philadelphia,Toys,PayPal,44.05,15,1,Not Returned,Returning
ORD-103845,2024-08-25,West,Las Vegas,Home,Gift Card,80.69,10,1,Not Returned,Returning
ORD-103846,2024-05-03,West,San Diego,Electronics,Credit Card,71.21,10,1,Returned,New
ORD-103847,2025-07-07,Northeast,Boston,Home,Credit Card,214.86,5,2,Not Returned,Returning
ORD-103848,2025-12-01,West,Las Vegas,Home,PayPal,296.09,10,2,Not Returned,Returning
ORD-103849,2024-09-02,Midwest,Detroit,Electronics,,366.24,0,2,Not Returned,Loyal
ORD-103850,2024-10-22,Northeast,New York,Home,Apple Pay,106.48,0,1,Not Returned,Loyal
ORD-103851,2025-06-21,Northeast,Pittsburgh,Sports,PayPal,131.73,5,1,Not Returned,Returning
ORD-103852,2025-10-01,Midwest,St. Louis,Fashion,buy now pay later,71.74,10,1,Not Returned,Returning
ORD-103853,2024-02-10,West,San Diego,Electronics,Buy Now Pay Later,523.31,0,5,Not Returned,Returning
ORD-103854,2025/12/08,Northeast,New York,Office Supplies,,21.11,0,1,Not Returned,Returning
ORD-103855,2025-03-04,West,Phoenix,Home,PayPal,265.92,5,3,Not Returned,Loyal
ORD-103856,2025-12-22,South,Miami,Electronics,Credit Card,560.73,10,3,Returned,New
ORD-103857,2025-11-24,South,Houston,Sports,Debit Card,277.89,15,2,Not Returned,Returning
ORD-103858,01/06/2024,West,Seattle,Toys,Buy Now Pay Later,66.51,5,1,Not Returned,Returning
ORD-103859,2025-04-07,Midwest,Indianapolis,Electronics,Credit Card,103.45,,1,Not Returned,Returning
ORD-103860,2025-05-10,Northeast,Newark,Fashion,Credit Card,114.72,0,1,NOT RETURNED,Returning
ORD-103861,2025-06-11,Midwest,Chicago,Electronics,Credit Card,441.35,15,2,Not Returned,Returning
ORD-103862,2025-07-05,South,Charlotte,Home,Debit Card,115.05,15,1,Not Returned,Returning
ORD-103863,2025-08-30,Northeast,Philadelphia,Fashion,PayPal,144.23,0,4,Not Returned,Returning
ORD-101926,2024-06-13,West,Phoenix,Office Supplies,Credit Card,83.99,10,2,Not Returned,New
ORD-103865,2024-04-16,West,San Francisco,Beauty,Debit Card,40.13,15,2,not returned,Returning
ORD-103866,09/22/2024,Midwest,Chicago,Electronics,Credit Card,275.81,15,2,Not Returned,New
ORD-103867,2024-11-27,South,Houston,Toys,Buy Now Pay Later,18.0,5,1,Not Returned,New
ORD-103868,2024-05-16,Midwest,Minneapolis,Electronics,Credit Card,81.02,10,1,Returned,New
ORD-103869,2025-05-30 ,West,Los Angeles,Electronics,Credit Card,215.18,0,1,Not Returned,Loyal
ORD-103870,2024-09-06,South,Nashville,Pet Supplies,Credit Card,116.85,15,3,Not Returned,Returning
ORD-103871,2025-12-07,West,Las Vegas,Electronics,Credit Card,295.34,0,2,Not Returned,Returning
ORD-103872,2025-05-06,Northeast,New York,Home,Buy Now Pay Later,143.94,0,2,Not Returned,Loyal
ORD-103873,2024-12-02,West,San Francisco,Fashion,PayPal,162.0,10,1,Not Returned,Returning
ORD-103874,2025-06-24,West,Los Angeles,Fashion,Credit Card,338.24,10,5,,Loyal
ORD-103875,2024-11-01,Northeast,Boston,Fashion,Debit Card,192.79,15,2,Not Returned,Returning
ORD-103876,2025-09-29,Northeast,Pittsburgh,Fashion,PayPal,34.19,5,1,Not Returned,Returning
ORD-103877,2024-09-22,West,Phoenix,Sports,Apple Pay,48.1,0,1,Not Returned,Loyal
ORD-103878,2024-06-30,Northeast,Boston,Electronics,PayPal,189.04,0,1,Not Returned,Returning
ORD-103879,2024-01-22,Northeast,New York,Sports,Credit Card,354.09,5,3,Not Returned,Returning
ORD-103880,2025-03-27,West,Los Angeles,Home,PayPal,201.69,10,3,Not Returned,Loyal
ORD-103881,2025-02-19,West,San Diego,Home,Debit Card,343.41,0,4,Not Returned,Returning
ORD-103882,2025-10-23,Northeast,Buffalo,Beauty,Gift Card,134.86,5,2,Not Returned,New
ORD-103883,2025-11-05,Midwest,St. Louis,Sports,,84.74,10,1,Not Returned,Loyal
ORD-103884,2024-05-22,West,Los Angeles,Office Supplies,Credit Card,60.88,0,2,Not Returned,Returning
ORD-103885,2025-11-06,Northeast,Newark,Electronics,Credit Card,188.07,,1,not returned,Loyal
ORD-103886,2024-11-16,Midwest,Indianapolis,Toys,Credit Card,205.34,15,5,Returned,Returning
ORD-103887,2024-09-14,Northeast,New York,Home,Buy Now Pay Later,85.69,0,1,Not Returned,Returning
ORD-103888,2024-02-26,Northeast,Philadelphia,Office Supplies,PayPal,253.12,,5,Not Returned,New
ORD-103889,2025-08-15,South,Dallas,Home,Debit Card,130.34,5,2,Not Returned,Returning
ORD-103890,2024-07-29,Northeast,Philadelphia,Fashion,Credit Card ,78.53,15,2,Not Returned,New
ORD-103891,2024-03-03,Midwest,Detroit,Toys,Apple Pay,121.77,0,4,Not Returned,Returning
ORD-103892,07/07/2025,Northeast,Pittsburgh,Electronics,Debit Card,285.0,15,1,Returned,Loyal
ORD-103893,2024-01-07,Northeast,Buffalo,Home,Credit Card,80.75,0,1,Not Returned,New
ORD-103894,2024-03-15,West,Las Vegas,Toys,Credit Card,142.88,10,4,Returned,Returning
ORD-103895,2024-12-25,Northeast,Pittsburgh,Sports,PayPal,102.53,20,2,Not Returned,New
ORD-103896,2025-10-09,Northeast,Newark,Electronics,Credit Card,1041.67,20,2,Not Returned,New
ORD-103897,2024-01-24,Northeast,Buffalo,Sports,Credit Card,90.67,15,1,Not Returned,New
ORD-103898,2025-04-08,Northeast,Boston,Fashion,Apple Pay,47.51,10,1,Not Returned,Loyal
ORD-103899,2024-08-27,West,Phoenix,Home,Credit Card,219.79,15,2,Not Returned,Returning
ORD-103900,2025-05-26,West,Phoenix,Electronics,Apple Pay,64.93,10,1,Not Returned,Returning
ORD-103901,2025-07-13,Northeast,Pittsburgh,Electronics,Credit Card,164.14,0,1,Not Returned,Returning
ORD-103902,2024-02-14,West,Seattle,Home,Apple Pay,392.19,0,3,Not Returned,Returning
ORD-103903,2025-09-02,Northeast,Boston,Fashion,Debit Card,43.79,5,1,Not Returned,Returning
ORD-103904,2024-11-01,Northeast,Philadelphia,Sports,Debit Card,254.51,20,3,Not Returned,Loyal
ORD-103905,2025-08-28,Northeast,Philadelphia,Beauty,Credit Card,45.96,0,1,Not Returned,Returning
ORD-103906,11/18/2025,South,Houston,Electronics,Debit Card,389.03,10,2,Returned,Loyal
ORD-103907,2025-11-18,West,San Diego,Electronics,Debit Card,298.81,20,1,,Returning
ORD-103908,2024-08-05,West,Seattle,Home,Credit Card,126.94,5,2,Not Returned,Loyal
ORD-103909,2025-05-28,West,Phoenix,Electronics,Debit Card,215.09,5,2,Returned,Returning
ORD-103910,2025-01-02,Midwest,Detroit,Home,Apple Pay,174.64,20,1,Returned,Returning
ORD-103911,2024-10-03,Midwest,Minneapolis,Fashion,Credit Card,72.37,5,1,,Returning
ORD-103912,2024-05-03,West,San Francisco,Home,Credit Card,338.09,5,5,Not Returned,New
ORD-103913,2025/10/20,Northeast,Buffalo,Electronics,Credit Card,555.08,10,2,Returned,Returning
ORD-103914,2025-08-26,West,Las Vegas,Electronics,Apple Pay,223.05,0,1,Not Returned,Returning
ORD-103915,2024-07-29,West,Phoenix,Fashion,Buy Now Pay Later,78.67,15,1,Not Returned,Returning
ORD-103916,2025-10-01,Midwest,Columbus,Home,PayPal,111.38,10,2,Not Returned,Returning
ORD-103917,2025-02-19,West,Phoenix,Electronics,Buy Now Pay Later,231.28,10,1,Not Returned,New
ORD-103918,2025-01-15,Midwest,Columbus,Electronics,Gift Card,155.51,10,1,Not Returned,Returning
ORD-103919,2025-02-01,South,Nashville,Home,PayPal,63.94,0,1,Not Returned,Returning
ORD-103920,2025/08/01,South,Houston,Electronics,Credit Card,156.35,0,1,Not Returned,Loyal
ORD-103921,2024-02-08,West,San Francisco,Home,Credit Card,41.78,0,1,Not Returned,Loyal
ORD-103922,2025-11-19,South,Charlotte,Office Supplies,Debit Card,101.24,5,3,Not Returned,New
ORD-103923,2025-05-09,Midwest,Detroit,Home,Debit Card,32.21,0,1,,Returning
ORD-103924,2025-02-06,Midwest,Minneapolis,Pet Supplies,,20.4,15,1,Not Returned,Loyal
ORD-103925,2024-04-07,South,,Electronics,Debit Card,289.14,0,2,Exchange,Returning
ORD-103926,2025-12-15,South,Houston,Office Supplies,Credit Card,23.97,10,1,Not Returned,New
ORD-103927,2025-03-16,South,Houston,Sports,Credit Card,273.3,5,2,Exchange,Loyal
ORD-103928,2024/05/27,Midwest,Chicago,Sports,PayPal,243.68,5,3,Not Returned,Returning
ORD-103929,2025-06-30,South,Miami,Office Supplies,Credit Card,29.26,15,1,Not Returned,Returning
ORD-103930,2024-05-21,Northeast,Philadelphia,Electronics,PayPal,170.27,15,1,Not Returned,Returning
ORD-103931,2025-06-23,South,Houston,Beauty,Credit Card,48.1,10,1,Not Returned,Returning
ORD-103932,2025-07-30,South,Charlotte,Electronics,Gift Card,270.98,5,1,Not Returned,Returning
ORD-103933,2024-10-28,Northeast,Newark,Fashion,Credit Card,54.25,5,1,Not Returned,Returning
ORD-103934,2024-07-13,South,Charlotte,Fashion,Apple Pay,167.45,15,2,Not Returned,New
ORD-103935,2024-04-22,West,Las Vegas,Sports,Apple Pay,57.92,0,1,Not Returned,Loyal
ORD-103936,2025-06-02,Midwest,Chicago,Beauty,Debit Card,60.53,10,2,Not Returned,New
ORD-103937,2025-06-26,Northeast,New York,Electronics,PayPal,330.25,15,2,Not Returned,Returning
ORD-103938,2024-07-12,South,Houston,Office Supplies,Apple Pay,15.5,0,1,Not Returned,New
ORD-103939,2025-01-21,South,Miami,Electronics,Credit Card,123.36,10,2,Not Returned,Returning
ORD-103940,2024/10/18,Northeast,Philadelphia,Electronics,Debit Card,167.2,15,2,Not Returned,New
ORD-103941,2025-12-08,Midwest,Detroit,Fashion,Credit Card,421.71,30,3,Exchange,Returning
ORD-103942,2025-01-11,South,Nashville,Toys,Debit Card,55.75,10,2,Not Returned,Returning
ORD-103943,03/16/2025,Northeast,Philadelphia,Home,PayPal,149.61,0,2,Not Returned,Loyal
ORD-103944,2025-12-25,Midwest,St. Louis,Home,Debit Card,90.15,5,1,Not Returned,Loyal
ORD-103945,2025-05-03,West,Seattle,Fashion,Gift Card,163.58,20,2,Not Returned,Returning
ORD-103946,11/23/2025,Midwest,Detroit,Fashion,PayPal,48.57,10,1,not returned,Returning
ORD-103947,2024-07-03,South,Houston,Toys,Gift Card,201.09,15,3,Not Returned,Returning
ORD-103948,2025-04-01,Northeast,Newark,Pet Supplies,Credit Card,36.92,,1,Not Returned,Returning
ORD-103949,2024-09-17,Northeast,Buffalo,Fashion,Debit Card,66.58,0,1,Not Returned,Returning
ORD-103950,2024-10-07,South,Atlanta,Toys,Credit Card,28.18,10,1,Not Returned,Loyal
ORD-103951,2025-04-02,West,Seattle,Home,Credit Card,264.36,10,2,Not Returned,Returning
ORD-103952,2025-08-22,South,Nashville,Pet Supplies,Credit Card,23.06,20,1,Returned,Returning
ORD-103953,2025-09-24,Northeast,Boston,Pet Supplies,PayPal,74.95,5,1,Not Returned,Returning
ORD-103954,2024-09-11,South,Charlotte,Electronics,Credit Card,184.69,5,2,Not Returned,Returning
ORD-103955,2025-11-13,West,Las Vegas,Pet Supplies,Debit Card,132.65,15,2,Not Returned,Loyal
ORD-103956,2025-08-14,Midwest,Indianapolis,Toys,Credit Card,70.05,15,1,Not Returned,Loyal
ORD-103957,2025-06-21,West,,Toys,Buy Now Pay Later,76.04,0,2,Not Returned,Returning
ORD-103958,2025-11-10,West,Phoenix,Toys,Debit Card,34.99,10,1,Not Returned,Loyal
ORD-103959,2025-02-16,West,Las Vegas,Toys,Buy Now Pay Later,83.55,10,1,Returned,Returning
ORD-103960,2024-08-05,Midwest,Columbus,Home,Gift Card,112.53,0,1,Not Returned,Returning
ORD-103961,2025-03-28,West,Las Vegas,Office Supplies,PayPal,66.76,15,1,Not Returned,New
ORD-103962,2024-07-29,West,,Office Supplies,Gift Card,43.27,5,1,Not Returned,Returning
ORD-103963,2025-12-03,Northeast,Newark,Electronics,Buy Now Pay Later,644.8,15,4,Not Returned,Returning
ORD-103964,2024/02/19,South,Miami,Home,PayPal,90.15,10,1,not returned,New
ORD-103965,2025-05-27,Northeast,Buffalo,Home,Credit Card,114.32,15,1,Not Returned,Loyal
ORD-103966,2025-05-28,West,San Francisco,Toys,Debit Card ,117.51,0,2,Not Returned,New
ORD-103967,04/08/2024,Northeast,Newark,Office Supplies,Credit Card,28.89,5,1,Not Returned,Loyal
ORD-103968,2024-11-15,West,San Francisco,Home,Debit Card,105.81,10,1,Not Returned,Loyal
ORD-103969,2025-11-22,West,Phoenix,Beauty,Credit Card,144.99,15,2,Not Returned,Loyal
ORD-103970,2024-07-15,West,Phoenix,Electronics,credit card,330.67,5,2,Not Returned,Loyal
ORD-103971,2025-06-14,Midwest,St. Louis,Home,Credit Card,108.1,10,1,Not Returned,New
ORD-103972,2024-07-09,West,San Francisco,Beauty,PayPal,84.48,5,2,Not Returned,New
ORD-103973,2025/11/14,West,Seattle,Electronics,Debit Card,207.36,10,1,Not Returned,Returning
ORD-103974,2025-10-12,Northeast,Pittsburgh,Home,PayPal,122.99,10,1,Not Returned,Loyal
ORD-103975,2025-07-06,West,San Francisco,Toys,Debit Card,25.27,0,1,Not Returned,Returning
ORD-103976,2025-01-05,South,Houston,Pet Supplies,,68.11,10,1,Not Returned,Returning
ORD-103977,2025-10-06,Northeast,Buffalo,Sports,Gift Card,110.84,10,1,Not Returned,New
ORD-103978,2024-06-27,West,San Francisco,Home,Credit Card,171.32,15,2,Not Returned,Loyal
ORD-103979,08/24/2025,South,Atlanta,Office Supplies,PayPal,138.38,10,2,Not Returned,New
ORD-103980,2025-11-29,South,Houston,Home,PayPal,240.0,20,3,Not Returned,New
ORD-103981,2025-11-19,Northeast,Boston,Electronics,Credit Card,339.37,10,3,Not Returned,Returning
ORD-103982,2025-09-21,Northeast,Philadelphia,Pet Supplies,Debit Card,158.12,15,2,Not Returned,Returning
ORD-103983,2025-11-08,South,Houston,Fashion,PayPal,35.8,25,1,Not Returned,New
ORD-103984,2025-04-14,West,Las Vegas,Fashion,PayPal,104.11,0,1,Not Returned,Returning
ORD-103985,2025-04-17,West,San Francisco,Pet Supplies,Gift Card,70.78,0,1,Not Returned,Loyal
ORD-103986,2024-10-19,West,Las Vegas,Home,Credit Card,106.24,15,1,Not Returned,Returning
ORD-103987,2025-03-01,Midwest,Detroit,Office Supplies,Buy Now Pay Later,44.38,5,2,Not Returned,Loyal
ORD-103988,2025-01-15,West,Phoenix,Home,PayPal,60.56,0,1,Not Returned,Returning
ORD-103989,2025-07-21,Northeast,Pittsburgh,Pet Supplies,Credit Card,121.99,0,3,Not Returned,Returning
ORD-103990,2025-11-07,Midwest,Columbus,Office Supplies,Gift Card,100.79,20,3,Not Returned,New
ORD-103991,2025-08-03,Northeast,New York,Toys,Debit Card,59.17,15,1,not returned,Loyal
ORD-103992,2025-07-13,South,Charlotte,Fashion,,81.17,0,1,Not Returned,New
ORD-103993,2025-08-06,South,Miami,Toys,PayPal,40.12,10,1,Not Returned,New
ORD-103994,2024-03-22,South,Miami,Fashion,Gift Card,146.07,10,3,Returned,Returning
ORD-103995,04/02/2024,West,San Francisco,Electronics,Apple Pay,425.6,15,2,Not Returned,New
ORD-103996,2025-05-05,West,Las Vegas,Fashion,PayPal,50.19,5,1,Not Returned,Returning
ORD-103997,2024-04-15,Northeast,Newark,Home,Credit Card,244.8,0,2,Returned,New
ORD-103998,2024-05-27,West,Seattle,Toys,Credit Card,85.72,10,2,Not Returned,Returning
ORD-103999,2024-02-14,Midwest,St. Louis,Fashion,Credit Card,286.39,15,3,Not Returned,Returning
ORD-104000,2024-10-13,South,Nashville,Toys,Credit Card,69.51,0,2,,Returning
ORD-104001,2024-01-28,West,Phoenix,Office Supplies,PayPal,19.33,5,1,not returned,Returning
ORD-104002,2024-01-09,South,Miami,Home,Gift Card,61.75,0,1,Not Returned,Returning
ORD-104003,2025-07-02,South,Miami,Home,PayPal,333.47,5,3,Not Returned,New
ORD-104004,2024-06-10,Midwest,Minneapolis,Toys,Apple Pay,69.01,0,1,Not Returned,Returning
ORD-104005,2024-11-20,West,Las Vegas,Home,Credit Card,287.59,,2,Not Returned,Loyal
ORD-104006,2024-09-11,South,Atlanta,Pet Supplies,Credit Card,61.28,10,1,Not Returned,New
ORD-104007,2025-12-13,West,Los Angeles,Toys,Debit Card,122.62,0,2,Not Returned,New
ORD-104008,2024-09-03,South,Houston,Toys,Credit Card,45.01,5,1,Not Returned,Loyal
ORD-104009,2024-06-14,Northeast,Newark,Electronics,Debit Card,439.35,20,2,Returned,New
ORD-104010,2025-01-06,Midwest,Chicago,Home,Credit Card,254.16,0,4,Not Returned,Loyal
ORD-104011,12/15/2024,West,San Francisco,Home,Credit Card,170.09,,1,Not Returned,New
ORD-104012,2024-12-20,Midwest,Detroit,Fashion,Debit Card,113.57,10,1,Not Returned,New
ORD-104013,2025-12-03,South,Nashville,Pet Supplies,PayPal,38.95,20,1,,Returning
ORD-104014,2025-05-19,South,Dallas,Office Supplies,Debit Card,32.27,5,1,Not Returned,Returning
ORD-104015,2024-12-21,South,Dallas,Toys,Apple Pay,110.72,25,3,Not Returned,Returning
ORD-104016,06/07/2024,South,Houston,Sports,Debit Card,85.0,10,2,Not Returned,Returning
ORD-104017,2025-03-28,Northeast,Buffalo,Fashion,CREDIT CARD,308.41,10,3,Not Returned,Loyal
ORD-104018,2025-10-20,South,Houston,Fashion,Credit Card,366.1,10,5,Not Returned,Returning
ORD-104019,2025-05-06,South,Houston,Fashion,Buy Now Pay Later,299.71,10,3,Not Returned,Loyal
ORD-104020,2025-07-05,West,San Francisco,Home,Credit Card,185.31,15,2,Not Returned,New
ORD-104021,2024-12-02,Midwest,Detroit,Electronics,Credit Card,124.7,15,1,Not Returned,New
ORD-104022,2024-03-29,Midwest,Detroit,Electronics,PayPal,205.07,10,2,Not Returned,Returning
ORD-104023,2025-06-15,West,Los Angeles,Fashion,Debit Card,204.77,5,2,Returned,Returning
ORD-104024,2024-03-02,West,Seattle,Sports,Credit Card,59.09,0,1,Not Returned,New
ORD-104025,2024-08-21,Northeast,Boston,Home,Credit Card,87.86,5,1,Not Returned,New
ORD-104026,2024-07-06,Northeast,Newark,Home,Gift Card,109.74,0,1,Not Returned,Returning
ORD-104027,2024-02-10,Midwest,Columbus,Electronics,N/A,128.71,20,1,Not Returned,Returning
ORD-104028,2024-03-20 ,West,Las Vegas,Fashion,Debit Card,67.83,0,1,Not Returned,Returning
ORD-104029,2025-08-09,West,San Diego,Sports,,92.5,15,1,Not Returned,Returning
ORD-104030,2024-06-06,West,San Francisco,Electronics,Credit Card,191.68,10,1,Not Returned,Loyal
ORD-104031,2024-03-01,West,Phoenix,Fashion,PayPal,172.95,5,2,Not Returned,Returning
ORD-104032,2025-07-27,Northeast,Boston,Pet Supplies,Gift Card,64.56,0,1,Not Returned,Returning
ORD-104033,2024-10-21,South,,Home,Gift Card,316.23,10,4,Not Returned,Returning
ORD-104034,2025-12-01,Northeast,New York,Home,Credit Card,398.68,10,2,Not Returned,Returning
ORD-104035,2025-10-09,Northeast,Pittsburgh,Electronics,Debit Card,158.84,5,2,Returned,Returning
ORD-104036,2024-08-27,South,Nashville,Fashion,PayPal,71.67,0,1,Not Returned,Returning
ORD-104037,2025-10-08,Northeast,Philadelphia,Fashion,Debit Card,144.89,0,3,EXCHANGE,Loyal
ORD-104038,2024-06-18,West,San Francisco,Fashion,PayPal,156.34,0,2,Not Returned,New
ORD-104039,2025-09-06,South,Atlanta,Sports,Gift Card,98.17,5,1,Not Returned,New
ORD-104040,10/18/2025,Northeast,Buffalo,Pet Supplies,Credit Card,42.48,10,2,Not Returned,Returning
ORD-104041,2024-05-26,West,San Diego,Sports,Credit Card,165.43,10,1,Not Returned,Loyal
ORD-104042,2025/06/30,South,Charlotte,Fashion,,261.29,0,2,Not Returned,Loyal
ORD-104043,2025-04-17,Northeast,Newark,Sports,Credit Card,46.21,0,1,Returned,Returning
ORD-104044,2025-06-22,Northeast,Buffalo,Fashion,,43.38,0,1,Not Returned,New
